,name,team,date,location,opponent,made_field_goals,made_two_point_field_goals,attempted_two_point_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,attempted_free_throws,made_free_throws,offensive_rebounds,defensive_rebounds,assists,blocks,turnovers,steals,seconds_played
6337,Jakob Poeltl,SAN ANTONIO SPURS,2020-02-11,AWAY,OKLAHOMA CITY THUNDER,2.74,2.74,3.59,3.59,0.0,0.0,0.69,0.19,1.18,2.31,1.37,0.6,0.81,0.0,817.81
6338,Hamidou Diallo,OKLAHOMA CITY THUNDER,2020-02-11,HOME,SAN ANTONIO SPURS,1.55,1.55,2.8,3.52,0.0,0.73,0.0,0.0,0.4,2.93,0.0,0.12,1.0,0.0,925.39
6339,Cristiano Felício,CHICAGO BULLS,2020-02-11,AWAY,WASHINGTON WIZARDS,2.37,2.37,3.8,4.25,0.0,0.45,3.06,2.28,3.63,2.53,0.36,0.0,1.26,0.73,1321.67
6340,Glenn Robinson,PHILADELPHIA 76ERS,2020-02-11,HOME,LOS ANGELES CLIPPERS,6.57,5.0,6.49,10.22,1.56,3.72,2.0,1.81,0.9,1.78,2.68,0.34,0.75,0.93,1463.53
6341,Jerome Robinson,WASHINGTON WIZARDS,2020-02-11,HOME,CHICAGO BULLS,0.87,0.57,1.17,2.75,0.3,1.59,0.3,0.15,0.0,0.59,0.99,0.0,0.27,0.24,494.19
6342,Rudy Gay,SAN ANTONIO SPURS,2020-02-11,AWAY,OKLAHOMA CITY THUNDER,2.44,1.7,4.04,5.76,0.75,1.72,1.13,1.13,0.3,3.27,0.88,0.0,0.48,0.19,1027.12
6343,Abdel Nader,OKLAHOMA CITY THUNDER,2020-02-11,HOME,SAN ANTONIO SPURS,0.34,0.15,0.64,1.37,0.19,0.73,0.98,0.98,0.0,0.54,0.0,0.34,0.15,0.38,444.42
6344,Chandler Hutchison,CHICAGO BULLS,2020-02-11,AWAY,WASHINGTON WIZARDS,4.65,4.16,9.06,11.26,0.49,2.2,4.76,2.52,2.14,4.54,1.86,0.12,1.37,1.39,1723.68
6345,Luguentz Dort,OKLAHOMA CITY THUNDER,2020-02-11,HOME,SAN ANTONIO SPURS,2.35,1.29,3.56,6.16,1.06,2.59,0.55,0.4,1.18,0.76,0.0,0.12,0.62,0.77,1199.98
6346,Bryn Forbes,SAN ANTONIO SPURS,2020-02-11,AWAY,OKLAHOMA CITY THUNDER,4.04,0.96,1.76,7.74,3.08,5.97,2.01,1.86,0.3,0.95,3.03,0.0,0.38,1.23,1561.46
6347,Thabo Sefolosha,HOUSTON ROCKETS,2020-02-11,HOME,BOSTON CELTICS,1.59,1.32,1.47,2.95,0.27,1.49,0.24,0.12,0.97,1.94,0.27,0.85,0.48,1.01,780.06
6348,Mike Muscala,OKLAHOMA CITY THUNDER,2020-02-11,HOME,SAN ANTONIO SPURS,2.18,0.27,0.4,3.42,1.91,3.02,0.38,0.38,0.0,2.2,0.81,0.0,0.24,0.19,691.39
6349,Ryan Arcidiacono,CHICAGO BULLS,2020-02-11,AWAY,WASHINGTON WIZARDS,2.97,1.09,1.57,5.22,1.89,3.65,0.38,0.19,0.49,2.39,2.3,0.12,0.95,0.48,1229.92
6350,JaMychal Green,LOS ANGELES CLIPPERS,2020-02-11,AWAY,PHILADELPHIA 76ERS,2.17,0.3,1.09,6.18,1.88,5.09,0.9,0.3,1.46,3.96,1.44,0.24,0.74,0.48,1231.43
6351,Ben McLemore,HOUSTON ROCKETS,2020-02-11,HOME,BOSTON CELTICS,3.96,1.54,2.09,7.99,2.42,5.91,1.45,1.21,0.24,1.39,1.14,0.15,0.24,0.78,1547.84
6352,Johnathan Motley,LOS ANGELES CLIPPERS,2020-02-11,AWAY,PHILADELPHIA 76ERS,2.24,2.24,2.78,2.78,0.0,0.0,0.71,0.48,0.3,1.35,0.78,0.0,0.42,0.0,397.72
6353,Moses Brown,PORTLAND TRAIL BLAZERS,2020-02-11,AWAY,NEW ORLEANS PELICANS,0.17,0.17,0.62,0.62,0.0,0.0,1.08,0.27,0.22,0.99,0.27,0.27,0.22,0.0,239.61
6354,Alec Burks,PHILADELPHIA 76ERS,2020-02-11,HOME,LOS ANGELES CLIPPERS,5.4,2.08,5.65,12.27,3.32,6.62,5.72,4.96,0.51,3.38,2.47,0.48,2.18,0.94,1561.64
6355,Semi Ojeleye,BOSTON CELTICS,2020-02-11,AWAY,HOUSTON ROCKETS,1.5,0.69,1.36,4.43,0.81,3.07,1.16,1.16,0.27,2.89,0.66,0.19,0.0,0.4,1015.73
6356,Thaddeus Young,CHICAGO BULLS,2020-02-11,AWAY,WASHINGTON WIZARDS,6.16,5.07,8.04,10.95,1.08,2.91,0.74,0.27,1.81,4.48,1.28,0.0,2.74,1.67,1985.92
6357,Carsen Edwards,BOSTON CELTICS,2020-02-11,AWAY,HOUSTON ROCKETS,0.88,0.72,1.19,2.05,0.15,0.86,0.0,0.0,0.0,0.15,0.43,0.3,0.3,0.27,405.32
6358,Terance Mann,LOS ANGELES CLIPPERS,2020-02-11,AWAY,PHILADELPHIA 76ERS,0.24,0.0,0.95,1.38,0.24,0.43,0.24,0.12,0.0,1.18,1.88,0.24,0.12,0.54,613.97
6359,Gary Trent,PORTLAND TRAIL BLAZERS,2020-02-11,AWAY,NEW ORLEANS PELICANS,5.92,2.39,3.6,10.17,3.53,6.57,1.08,0.93,0.77,1.79,1.0,0.5,0.0,2.29,1747.56
6360,Chris Clemons,HOUSTON ROCKETS,2020-02-11,HOME,BOSTON CELTICS,1.49,1.12,2.53,5.6,0.37,3.07,0.72,0.72,0.3,1.05,1.09,0.12,0.95,0.0,549.19
6361,Amir Coffey,LOS ANGELES CLIPPERS,2020-02-11,AWAY,PHILADELPHIA 76ERS,3.23,2.97,4.28,5.62,0.26,1.34,0.41,0.0,0.66,1.64,1.0,0.41,0.82,0.41,877.23
6362,Michael Frazier,HOUSTON ROCKETS,2020-02-11,HOME,BOSTON CELTICS,0.36,0.12,0.36,1.27,0.24,0.91,1.55,1.01,0.12,0.24,0.12,0.0,0.59,0.49,742.14
6363,Isaiah Hartenstein,HOUSTON ROCKETS,2020-02-11,HOME,BOSTON CELTICS,0.88,0.88,1.41,2.01,0.0,0.59,0.59,0.3,0.92,0.79,0.59,0.0,0.68,0.3,397.84
6364,William Howard,HOUSTON ROCKETS,2020-02-11,HOME,BOSTON CELTICS,0.0,0.0,0.0,1.78,0.0,1.78,0.0,0.0,0.0,0.89,0.44,0.0,0.44,0.0,362.22
6365,Shake Milton,PHILADELPHIA 76ERS,2020-02-11,HOME,LOS ANGELES CLIPPERS,2.53,1.77,4.25,6.95,0.76,2.7,0.68,0.68,0.54,1.49,2.25,0.0,0.98,0.85,1298.49
6366,Gary Payton,WASHINGTON WIZARDS,2020-02-11,HOME,CHICAGO BULLS,0.91,0.67,2.41,3.87,0.24,1.46,0.24,0.0,1.36,1.14,1.48,0.12,0.38,0.71,919.08
6367,Norvel Pelle,PHILADELPHIA 76ERS,2020-02-11,HOME,LOS ANGELES CLIPPERS,1.02,1.02,1.86,1.86,0.0,0.0,1.07,0.54,1.23,2.93,0.38,1.88,0.96,0.0,677.94
6368,Caleb Swanigan,PORTLAND TRAIL BLAZERS,2020-02-11,AWAY,NEW ORLEANS PELICANS,1.5,1.5,2.87,3.1,0.0,0.24,0.54,0.15,1.3,4.93,1.27,0.36,0.93,0.0,1012.49
6369,Terrance Ferguson,OKLAHOMA CITY THUNDER,2020-02-11,HOME,SAN ANTONIO SPURS,0.12,0.12,0.36,1.5,0.0,1.14,0.48,0.24,0.3,0.96,0.9,0.12,0.12,0.6,1022.53
6370,Romeo Langford,BOSTON CELTICS,2020-02-11,AWAY,HOUSTON ROCKETS,1.88,1.41,2.31,3.62,0.48,1.31,1.73,1.1,0.24,1.29,0.15,0.9,0.5,0.43,887.2
6371,Rodney McGruder,LOS ANGELES CLIPPERS,2020-02-11,AWAY,PHILADELPHIA 76ERS,1.58,1.58,2.86,3.73,0.0,0.88,0.71,0.24,0.79,2.91,1.37,0.0,0.36,0.78,1047.34
6372,Austin Rivers,HOUSTON ROCKETS,2020-02-11,HOME,BOSTON CELTICS,2.38,0.98,3.21,7.58,1.4,4.38,2.33,1.94,0.0,2.05,1.0,0.24,0.54,0.59,1420.33
6373,Nickeil Alexander-Walker,NEW ORLEANS PELICANS,2020-02-11,HOME,PORTLAND TRAIL BLAZERS,0.12,0.12,0.99,1.23,0.0,0.24,0.0,0.0,0.0,0.81,0.66,0.0,1.46,0.24,227.37
6374,Mike Scott,PHILADELPHIA 76ERS,2020-02-11,HOME,LOS ANGELES CLIPPERS,1.73,0.54,1.51,4.03,1.19,2.52,0.55,0.55,0.64,3.38,0.42,0.0,0.51,0.24,903.92
6375,Marco Belinelli,SAN ANTONIO SPURS,2020-02-11,AWAY,OKLAHOMA CITY THUNDER,1.25,0.43,0.62,3.48,0.81,2.85,0.3,0.15,0.12,0.89,1.41,0.0,0.12,0.3,857.92
6376,Furkan Korkmaz,PHILADELPHIA 76ERS,2020-02-11,HOME,LOS ANGELES CLIPPERS,8.22,3.84,4.97,13.7,4.38,8.73,1.88,1.4,1.13,3.15,2.29,0.24,1.35,1.01,1628.51
6377,Nerlens Noel,OKLAHOMA CITY THUNDER,2020-02-11,HOME,SAN ANTONIO SPURS,3.37,3.37,4.86,5.01,0.0,0.15,1.13,0.54,2.06,3.1,0.89,1.24,0.67,1.27,1184.0
6378,Enes Kanter,BOSTON CELTICS,2020-02-11,AWAY,HOUSTON ROCKETS,3.4,3.4,5.97,6.5,0.0,0.54,3.04,2.34,3.36,6.46,0.9,0.55,0.67,0.3,1293.34
6379,T.J. Warren,INDIANA PACERS,2020-02-12,HOME,MILWAUKEE BUCKS,7.03,6.73,9.82,11.54,0.3,1.72,4.87,2.98,0.3,1.99,1.23,0.48,0.3,1.52,1850.12
6380,Aaron Gordon,ORLANDO MAGIC,2020-02-12,HOME,DETROIT PISTONS,6.58,5.21,10.69,15.22,1.37,4.53,4.78,3.37,2.66,5.91,4.55,0.45,1.67,0.98,2067.61
6381,Andrew Wiggins,GOLDEN STATE WARRIORS,2020-02-12,AWAY,PHOENIX SUNS,6.35,4.34,8.46,13.84,2.0,5.38,6.59,4.24,0.73,3.19,3.6,0.58,3.31,1.72,1979.31
6382,Luka Dončić,DALLAS MAVERICKS,2020-02-12,HOME,SACRAMENTO KINGS,9.69,7.16,12.82,21.91,2.54,9.09,7.32,4.48,1.17,6.51,5.58,0.24,2.9,0.98,1914.56
6383,Kristaps Porziņģis,DALLAS MAVERICKS,2020-02-12,HOME,SACRAMENTO KINGS,7.69,4.33,7.82,16.49,3.36,8.67,9.56,8.37,1.4,7.81,1.15,1.15,1.65,1.55,1858.91
6384,Tristan Thompson,CLEVELAND CAVALIERS,2020-02-12,HOME,ATLANTA HAWKS,2.66,2.36,5.79,6.58,0.3,0.79,1.39,1.11,3.38,6.02,1.62,0.24,1.5,0.24,1422.13
6385,Brandon Clarke,MEMPHIS GRIZZLIES,2020-02-12,HOME,PORTLAND TRAIL BLAZERS,4.63,3.91,7.76,8.83,0.73,1.07,2.44,1.41,1.92,3.57,0.93,0.46,1.42,0.76,1375.7
6386,LeBron James,LOS ANGELES LAKERS,2020-02-12,AWAY,DENVER NUGGETS,7.53,4.7,10.23,17.3,2.83,7.07,4.54,3.13,0.53,7.75,10.86,0.0,5.74,1.31,1992.49
6387,Larry Nance,CLEVELAND CAVALIERS,2020-02-12,HOME,ATLANTA HAWKS,4.62,3.34,5.49,9.62,1.28,4.13,0.24,0.24,1.71,5.24,2.64,0.31,1.37,0.24,1694.25
6388,Anthony Davis,LOS ANGELES LAKERS,2020-02-12,AWAY,DENVER NUGGETS,9.31,9.19,14.02,15.31,0.12,1.29,8.1,6.51,1.99,7.25,3.89,1.23,2.22,1.98,1997.34
6389,Christian Wood,DETROIT PISTONS,2020-02-12,AWAY,ORLANDO MAGIC,6.44,4.46,8.45,12.67,1.98,4.23,3.7,2.57,3.27,5.84,2.0,0.72,2.04,0.63,1888.63
6390,Markelle Fultz,ORLANDO MAGIC,2020-02-12,HOME,DETROIT PISTONS,4.85,3.72,6.72,10.01,1.13,3.29,1.84,1.72,0.0,2.35,6.47,0.0,2.13,1.85,1830.68
6391,Jamal Murray,DENVER NUGGETS,2020-02-12,HOME,LOS ANGELES LAKERS,10.05,6.8,10.31,17.47,3.24,7.15,3.26,2.53,0.19,2.4,4.77,0.43,3.03,0.78,1892.13
6392,Trae Young,ATLANTA HAWKS,2020-02-12,AWAY,CLEVELAND CAVALIERS,9.09,4.9,10.55,21.8,4.19,11.25,12.31,11.55,0.12,2.36,9.05,0.0,5.29,0.97,2221.78
6393,Elfrid Payton,NEW YORK KNICKS,2020-02-12,HOME,WASHINGTON WIZARDS,5.84,5.65,12.38,13.55,0.19,1.18,2.25,1.35,1.85,4.77,9.44,0.54,2.44,2.8,2008.04
6394,Donovan Mitchell,UTAH JAZZ,2020-02-12,HOME,MIAMI HEAT,8.22,5.52,10.85,18.3,2.7,7.46,2.88,2.24,0.15,4.83,4.0,0.0,5.01,0.5,2112.02
6395,D'Angelo Russell,MINNESOTA TIMBERWOLVES,2020-02-12,HOME,CHARLOTTE HORNETS,7.18,3.65,7.64,16.26,3.52,8.62,3.66,3.1,0.7,2.41,5.34,0.24,3.38,1.47,1887.92
6396,Serge Ibaka,TORONTO RAPTORS,2020-02-12,AWAY,BROOKLYN NETS,8.27,6.36,10.05,14.25,1.91,4.21,1.76,1.07,1.69,5.45,2.4,0.75,2.44,0.19,1965.95
6397,Devin Booker,PHOENIX SUNS,2020-02-12,HOME,GOLDEN STATE WARRIORS,5.27,3.37,8.75,14.77,1.9,6.02,7.07,6.5,0.38,4.33,5.75,0.19,3.07,0.36,2038.51
6398,Nikola Jokić,DENVER NUGGETS,2020-02-12,HOME,LOS ANGELES LAKERS,10.22,9.64,14.34,16.86,0.58,2.52,5.79,4.99,3.6,8.12,9.91,1.71,3.96,1.29,2182.1
6399,Devonte' Graham,CHARLOTTE HORNETS,2020-02-12,AWAY,MINNESOTA TIMBERWOLVES,6.4,3.73,5.92,15.23,2.66,9.31,1.69,1.2,1.22,3.0,9.41,0.3,1.98,1.23,2135.84
6400,Bradley Beal,WASHINGTON WIZARDS,2020-02-12,AWAY,NEW YORK KNICKS,11.67,9.27,17.57,25.49,2.4,7.93,7.16,5.59,0.95,3.17,5.48,0.6,2.89,1.44,2155.71
6401,John Collins,ATLANTA HAWKS,2020-02-12,AWAY,CLEVELAND CAVALIERS,10.63,9.35,13.29,16.66,1.27,3.37,4.95,4.13,3.58,7.68,2.17,1.12,1.38,0.31,2394.83
6402,Anfernee Simons,PORTLAND TRAIL BLAZERS,2020-02-12,AWAY,MEMPHIS GRIZZLIES,2.81,1.85,3.25,5.78,0.95,2.53,1.58,1.58,0.19,1.59,2.14,0.0,0.57,0.0,932.04
6403,Seth Curry,DALLAS MAVERICKS,2020-02-12,HOME,SACRAMENTO KINGS,6.5,2.71,5.1,11.7,3.79,6.6,2.02,1.9,0.38,3.67,2.67,0.24,0.99,0.92,1712.33
6404,Tim Hardaway,DALLAS MAVERICKS,2020-02-12,HOME,SACRAMENTO KINGS,7.46,4.08,7.73,14.69,3.37,6.96,4.15,3.66,0.74,2.79,4.18,0.0,1.08,0.83,1988.43
6405,Tony Snell,DETROIT PISTONS,2020-02-12,AWAY,ORLANDO MAGIC,2.83,1.71,3.38,7.67,1.12,4.29,0.0,0.0,0.0,1.09,3.8,0.0,0.84,0.57,2001.35
6406,Nikola Vučević,ORLANDO MAGIC,2020-02-12,HOME,DETROIT PISTONS,9.05,7.01,10.26,15.84,2.04,5.58,2.58,1.27,2.51,7.4,5.59,1.5,1.97,0.19,2043.24
6407,Jordan Clarkson,UTAH JAZZ,2020-02-12,HOME,MIAMI HEAT,8.37,5.49,8.59,14.83,2.89,6.24,1.32,1.32,0.48,3.09,3.2,0.3,1.06,0.15,1575.42
6408,Rudy Gobert,UTAH JAZZ,2020-02-12,HOME,MIAMI HEAT,5.32,5.32,7.23,7.23,0.0,0.0,5.63,3.49,3.6,10.57,0.92,1.24,1.68,0.36,2158.62
6409,Malik Monk,CHARLOTTE HORNETS,2020-02-12,AWAY,MINNESOTA TIMBERWOLVES,6.01,4.05,7.82,11.83,1.96,4.01,2.71,2.23,0.66,3.1,1.63,0.43,2.34,1.04,1702.91
6410,Malik Beasley,MINNESOTA TIMBERWOLVES,2020-02-12,HOME,CHARLOTTE HORNETS,5.71,1.97,5.02,13.78,3.75,8.76,2.07,1.2,0.48,4.5,2.66,0.0,1.74,0.93,1662.26
6411,Bismack Biyombo,CHARLOTTE HORNETS,2020-02-12,AWAY,MINNESOTA TIMBERWOLVES,0.62,0.62,2.85,2.85,0.0,0.0,2.11,1.4,1.31,2.09,0.3,0.96,1.34,0.12,830.96
6412,Joe Harris,BROOKLYN NETS,2020-02-12,HOME,TORONTO RAPTORS,6.05,3.21,6.03,11.93,2.84,5.9,0.79,0.49,1.8,4.94,1.93,0.0,0.64,0.34,1804.44
6413,Marquese Chriss,GOLDEN STATE WARRIORS,2020-02-12,AWAY,PHOENIX SUNS,6.29,5.86,8.72,10.55,0.43,1.83,3.71,2.97,2.23,5.54,0.76,2.14,0.76,0.95,1608.23
6414,Donte DiVincenzo,MILWAUKEE BUCKS,2020-02-12,AWAY,INDIANA PACERS,3.13,1.91,4.39,7.94,1.22,3.55,1.14,1.02,1.18,3.3,1.36,0.19,1.57,1.38,1431.47
6415,Malcolm Brogdon,INDIANA PACERS,2020-02-12,HOME,MILWAUKEE BUCKS,5.53,4.2,9.14,13.66,1.33,4.52,2.05,1.86,0.98,4.9,5.12,0.31,2.02,0.0,1952.03
6416,Spencer Dinwiddie,BROOKLYN NETS,2020-02-12,HOME,TORONTO RAPTORS,5.18,3.87,9.02,14.47,1.31,5.45,7.94,6.4,1.27,3.84,7.99,0.3,1.85,0.51,1929.32
6417,Ja Morant,MEMPHIS GRIZZLIES,2020-02-12,HOME,PORTLAND TRAIL BLAZERS,7.15,6.24,9.81,13.03,0.91,3.22,5.37,4.17,0.54,4.07,6.41,0.3,3.38,0.3,1816.37
6418,Kevin Porter,CLEVELAND CAVALIERS,2020-02-12,HOME,ATLANTA HAWKS,5.7,4.09,7.15,11.23,1.62,4.08,3.31,1.89,0.72,2.25,2.6,0.0,2.25,0.8,1636.88
6419,Isaac Bonga,WASHINGTON WIZARDS,2020-02-12,AWAY,NEW YORK KNICKS,1.45,1.26,2.6,3.61,0.19,1.01,2.1,1.94,0.85,1.97,1.09,0.61,0.31,0.55,1183.56
6420,Buddy Hield,SACRAMENTO KINGS,2020-02-12,AWAY,DALLAS MAVERICKS,7.62,2.6,5.16,14.44,5.02,9.28,0.84,0.69,1.67,3.96,3.14,0.12,2.0,1.05,1842.75
6421,Bam Adebayo,MIAMI HEAT,2020-02-12,AWAY,UTAH JAZZ,7.55,7.55,12.87,12.87,0.0,0.0,4.14,2.36,3.25,6.86,6.57,1.09,2.27,1.02,2015.8
6422,Caris LeVert,BROOKLYN NETS,2020-02-12,HOME,TORONTO RAPTORS,7.34,4.61,11.44,16.1,2.72,4.66,4.63,4.21,0.82,2.07,4.56,0.3,3.55,1.14,1804.97
6423,Damian Lillard,PORTLAND TRAIL BLAZERS,2020-02-12,AWAY,MEMPHIS GRIZZLIES,9.79,6.26,12.27,21.79,3.53,9.53,5.93,5.2,0.85,3.28,7.45,0.62,3.43,0.55,2112.43
6424,Jarrett Allen,BROOKLYN NETS,2020-02-12,HOME,TORONTO RAPTORS,3.62,3.62,5.94,6.09,0.0,0.15,2.08,0.9,3.15,6.18,1.26,1.33,0.54,0.24,1245.2
6425,Bojan Bogdanović,UTAH JAZZ,2020-02-12,HOME,MIAMI HEAT,6.11,3.29,6.22,13.55,2.82,7.33,4.65,3.97,0.51,2.62,2.62,0.0,1.0,0.65,1968.54
6426,Jonas Valančiūnas,MEMPHIS GRIZZLIES,2020-02-12,HOME,PORTLAND TRAIL BLAZERS,5.91,5.78,8.94,9.9,0.12,0.97,2.2,1.45,2.8,10.4,0.54,2.64,0.6,0.36,1721.78
6427,Collin Sexton,CLEVELAND CAVALIERS,2020-02-12,HOME,ATLANTA HAWKS,7.89,5.49,11.91,16.85,2.4,4.94,3.22,2.98,1.24,1.24,3.8,0.12,1.85,1.07,1984.87
6428,Hassan Whiteside,PORTLAND TRAIL BLAZERS,2020-02-12,AWAY,MEMPHIS GRIZZLIES,6.08,6.08,9.81,9.81,0.0,0.0,3.5,2.04,3.78,12.13,1.08,2.53,1.85,0.55,1863.87
6429,Jimmy Butler,MIAMI HEAT,2020-02-12,AWAY,UTAH JAZZ,7.88,7.5,12.67,13.93,0.38,1.26,7.21,6.04,0.98,5.7,4.23,0.45,1.66,2.28,1863.17
6430,Evan Fournier,ORLANDO MAGIC,2020-02-12,HOME,DETROIT PISTONS,6.51,3.01,6.29,13.71,3.5,7.42,2.62,2.43,0.24,2.91,1.23,0.3,2.25,1.26,1966.83
6431,Julius Randle,NEW YORK KNICKS,2020-02-12,HOME,WASHINGTON WIZARDS,9.42,9.18,16.5,18.67,0.24,2.17,5.94,4.57,2.1,9.85,3.19,0.92,3.94,1.27,2262.32
6432,Markieff Morris,DETROIT PISTONS,2020-02-12,AWAY,ORLANDO MAGIC,3.4,2.28,4.23,8.63,1.12,4.4,2.92,2.15,0.54,2.71,2.08,0.43,1.98,0.4,1415.45
6433,Thon Maker,DETROIT PISTONS,2020-02-12,AWAY,ORLANDO MAGIC,3.53,2.92,4.76,6.97,0.62,2.2,2.32,1.17,2.85,3.83,1.46,1.31,1.86,0.49,1420.26
6434,Dāvis Bertāns,WASHINGTON WIZARDS,2020-02-12,AWAY,NEW YORK KNICKS,5.04,1.65,2.66,10.87,3.39,8.21,1.46,1.12,0.24,4.76,2.23,0.57,0.81,0.51,1759.15
6435,CJ McCollum,PORTLAND TRAIL BLAZERS,2020-02-12,AWAY,MEMPHIS GRIZZLIES,7.37,3.84,9.9,18.09,3.53,8.19,2.02,1.25,0.27,2.63,3.21,0.27,2.09,0.19,2080.62
6436,Myles Turner,INDIANA PACERS,2020-02-12,HOME,MILWAUKEE BUCKS,3.29,2.14,3.44,7.34,1.15,3.9,3.14,2.9,0.62,5.68,2.31,2.05,2.31,0.57,1665.32
6437,Sterling Brown,MILWAUKEE BUCKS,2020-02-12,AWAY,INDIANA PACERS,1.88,0.83,2.12,4.88,1.04,2.76,0.0,0.0,0.39,3.08,0.95,0.3,0.3,0.59,772.86
6438,Jalen McDaniels,CHARLOTTE HORNETS,2020-02-12,AWAY,MINNESOTA TIMBERWOLVES,2.0,0.89,1.33,3.44,1.11,2.11,1.56,1.56,0.0,2.56,0.0,0.0,0.0,0.44,1053.89
6439,Miles Bridges,CHARLOTTE HORNETS,2020-02-12,AWAY,MINNESOTA TIMBERWOLVES,7.49,5.44,8.86,15.87,2.05,7.01,3.3,2.37,2.55,5.06,0.55,0.59,1.31,0.88,2126.72
6440,Troy Brown,WASHINGTON WIZARDS,2020-02-12,AWAY,NEW YORK KNICKS,2.42,2.04,4.68,6.9,0.38,2.23,0.72,0.59,0.48,3.49,3.07,0.15,0.77,2.31,1355.81
6441,Monte Morris,DENVER NUGGETS,2020-02-12,HOME,LOS ANGELES LAKERS,5.5,4.08,6.71,10.0,1.42,3.29,1.43,1.19,0.6,0.87,4.41,0.19,0.73,1.04,1756.23
6442,Jae Crowder,MIAMI HEAT,2020-02-12,AWAY,UTAH JAZZ,4.69,1.82,3.05,9.25,2.87,6.2,4.03,3.52,0.84,6.72,1.68,0.24,0.51,1.79,1814.97
6443,Paul Millsap,DENVER NUGGETS,2020-02-12,HOME,LOS ANGELES LAKERS,4.27,2.84,5.55,8.8,1.43,3.25,3.53,2.37,1.98,5.1,2.31,0.3,0.62,1.03,1277.76
6444,Duncan Robinson,MIAMI HEAT,2020-02-12,AWAY,UTAH JAZZ,5.3,0.3,0.57,12.22,5.0,11.65,1.64,1.4,0.15,3.53,3.11,0.19,1.19,0.39,2241.5
6445,Cheick Diallo,PHOENIX SUNS,2020-02-12,HOME,GOLDEN STATE WARRIORS,3.86,3.86,5.24,5.24,0.0,0.0,1.21,1.21,0.46,3.8,1.01,1.11,1.94,0.12,1265.24
6446,Andre Drummond,CLEVELAND CAVALIERS,2020-02-12,HOME,ATLANTA HAWKS,9.92,9.33,16.93,17.82,0.59,0.89,5.91,2.98,6.35,10.79,3.34,0.6,3.2,1.43,2005.42
6447,Kyle Lowry,TORONTO RAPTORS,2020-02-12,AWAY,BROOKLYN NETS,7.09,4.04,7.09,13.54,3.05,6.44,4.25,3.68,1.11,3.59,9.44,0.75,3.98,1.04,2045.23
6448,Pascal Siakam,TORONTO RAPTORS,2020-02-12,AWAY,BROOKLYN NETS,9.25,7.12,14.36,19.74,2.13,5.37,3.91,2.99,1.06,5.62,3.81,0.73,1.86,1.05,2094.96
6449,Kent Bazemore,SACRAMENTO KINGS,2020-02-12,AWAY,DALLAS MAVERICKS,3.06,2.35,5.7,8.86,0.71,3.16,2.64,1.57,0.46,3.43,1.43,0.64,0.72,0.89,1203.55
6450,Alex Caruso,LOS ANGELES LAKERS,2020-02-12,AWAY,DENVER NUGGETS,1.52,0.78,1.31,3.14,0.75,1.83,0.5,0.38,0.24,0.6,0.88,0.0,0.31,0.82,701.04
6451,Cory Joseph,SACRAMENTO KINGS,2020-02-12,AWAY,DALLAS MAVERICKS,2.37,1.82,2.93,5.11,0.56,2.18,1.04,0.45,0.66,2.29,1.82,0.3,0.78,0.59,1396.14
6452,Mitchell Robinson,NEW YORK KNICKS,2020-02-12,HOME,WASHINGTON WIZARDS,3.92,3.92,4.64,4.64,0.0,0.0,1.37,0.54,3.61,2.77,0.4,1.8,0.63,1.47,1387.17
6453,Trevor Ariza,PORTLAND TRAIL BLAZERS,2020-02-12,AWAY,MEMPHIS GRIZZLIES,3.18,2.13,3.2,5.43,1.05,2.22,1.74,1.74,0.45,3.04,1.88,0.54,0.55,1.73,1693.03
6454,Juan Hernangómez,MINNESOTA TIMBERWOLVES,2020-02-12,HOME,CHARLOTTE HORNETS,3.73,2.17,4.66,7.4,1.55,2.73,2.42,1.89,1.55,3.64,1.29,0.38,1.02,0.43,1406.7
6455,Mikal Bridges,PHOENIX SUNS,2020-02-12,HOME,GOLDEN STATE WARRIORS,4.99,2.73,4.63,8.81,2.27,4.18,1.17,1.17,1.06,3.84,2.61,0.88,1.41,1.78,2034.9
6456,Fred VanVleet,TORONTO RAPTORS,2020-02-12,AWAY,BROOKLYN NETS,6.47,3.8,7.11,14.16,2.67,7.05,2.86,2.86,0.24,2.34,6.88,0.0,2.99,1.85,2177.27
6457,Naz Reid,MINNESOTA TIMBERWOLVES,2020-02-12,HOME,CHARLOTTE HORNETS,2.55,0.92,3.55,5.85,1.63,2.3,0.89,0.89,0.77,2.64,0.24,0.68,0.88,0.0,548.17
6458,Brook Lopez,MILWAUKEE BUCKS,2020-02-12,AWAY,INDIANA PACERS,6.37,4.47,6.99,11.28,1.91,4.29,2.5,1.43,0.54,3.11,1.64,2.74,1.2,0.3,1742.48
6459,Jevon Carter,PHOENIX SUNS,2020-02-12,HOME,GOLDEN STATE WARRIORS,2.38,1.21,2.45,5.26,1.17,2.81,0.95,0.76,1.05,1.59,0.8,0.24,0.87,0.49,1054.56
6460,Dwight Howard,LOS ANGELES LAKERS,2020-02-12,AWAY,DENVER NUGGETS,4.12,4.12,4.71,4.71,0.0,0.0,3.56,1.57,3.15,6.03,0.15,0.24,0.63,0.15,1007.66
6461,Cam Reddish,ATLANTA HAWKS,2020-02-12,AWAY,CLEVELAND CAVALIERS,3.5,1.8,3.75,8.41,1.71,4.66,1.17,1.17,0.55,1.58,1.31,0.63,1.09,0.45,1312.22
