,name,team,date,location,opponent,made_two_point_field_goals,made_three_point_field_goals,made_free_throws,rebounds,assists,blocks,steals,turnovers
9358,Brad Wanamaker,BOSTON CELTICS,2019-03-09,AWAY,LOS ANGELES LAKERS,2.8386140000000006,0.86872,1.3681550000000002,4.127424,2.48028,0.33762,0.7926000000000001,0.33762
9359,Sam Dekker,WASHINGTON WIZARDS,2019-03-09,AWAY,MINNESOTA TIMBERWOLVES,3.3112080000000015,1.0121,2.2518430000000005,4.626777000000001,2.74628,0.36075999999999997,0.70071,0.36075999999999997
9360,Kent Bazemore,ATLANTA HAWKS,2019-03-09,HOME,BROOKLYN NETS,3.0499360000000006,1.98366,2.5861880000000004,6.343725000000001,3.25908,0.6422000000000001,1.07322,0.6422000000000001
9361,Justin Anderson,ATLANTA HAWKS,2019-03-09,HOME,BROOKLYN NETS,2.467752,0.88156,1.001578,3.529488,2.1457200000000003,0.4262,0.8427,0.4262
9362,Daniel Theis,BOSTON CELTICS,2019-03-09,AWAY,LOS ANGELES LAKERS,2.742814,0.96716,1.572571,5.420802,2.84088,0.83916,1.06041,0.83916
9363,Kevin Huerter,ATLANTA HAWKS,2019-03-09,HOME,BROOKLYN NETS,2.201010000000001,2.07782,1.280739,4.970066999999999,3.6028000000000002,0.40146000000000004,0.96135,0.40146000000000004
9364,Dwayne Bacon,CHARLOTTE HORNETS,2019-03-09,AWAY,MILWAUKEE BUCKS,2.434450000000001,1.0527600000000001,1.435301,4.0115490000000005,2.67028,0.39968000000000004,0.612,0.39968000000000004
9365,Kentavious Caldwell-Pope,LOS ANGELES LAKERS,2019-03-09,HOME,BOSTON CELTICS,2.411924,1.1619000000000002,1.058282,3.779526,2.49684,0.39314000000000004,0.5983499999999999,0.39314000000000004
9366,Zach Collins,PORTLAND TRAIL BLAZERS,2019-03-09,HOME,PHOENIX SUNS,2.8647479999999996,1.00354,1.5044110000000002,4.669662,2.318,0.73002,0.8442000000000002,0.73002
9367,B.J. Johnson,ATLANTA HAWKS,2019-03-09,HOME,BROOKLYN NETS,2.8969440000000004,1.00354,0.9195180000000001,4.555248,2.06,0.39174000000000003,0.94101,0.39174000000000003
9368,Devin Booker,PHOENIX SUNS,2019-03-10,AWAY,GOLDEN STATE WARRIORS,5.739070000000001,1.9858,5.549495,5.110797,4.827,0.42311999999999994,1.21146,0.42311999999999994
9369,Blake Griffin,DETROIT PISTONS,2019-03-10,HOME,CHICAGO BULLS,4.431108000000001,2.18054,2.985329,5.856543,4.68228,0.5145,0.8650199999999998,0.5145
9370,LaMarcus Aldridge,SAN ANTONIO SPURS,2019-03-10,HOME,MILWAUKEE BUCKS,7.923412000000003,0.9586,4.2406690000000005,7.219155,2.63156,1.0244399999999998,0.77811,1.0244399999999998
9371,Giannis Antetokounmpo,MILWAUKEE BUCKS,2019-03-10,AWAY,SAN ANTONIO SPURS,6.174738,1.41442,7.105727,8.739099,5.222040000000001,0.76032,0.8796299999999999,0.76032
9372,Taj Gibson,MINNESOTA TIMBERWOLVES,2019-03-10,HOME,NEW YORK KNICKS,5.499434000000001,0.7981,2.5945120000000004,7.509812999999999,2.61092,0.66382,0.8093700000000001,0.66382
9373,Joel Embiid,PHILADELPHIA 76ERS,2019-03-10,HOME,INDIANA PACERS,5.737120000000001,1.64126,6.900051,8.628282,3.31524,0.9641599999999999,0.8195400000000002,0.9641599999999999
9374,Mike Conley,MEMPHIS GRIZZLIES,2019-03-10,HOME,ORLANDO MAGIC,4.495477999999999,2.07568,4.768987000000001,4.6431059999999995,5.301960000000001,0.45198,1.02624,0.45198
9375,DeMar DeRozan,SAN ANTONIO SPURS,2019-03-10,HOME,MILWAUKEE BUCKS,7.505124,0.766,2.3340340000000004,5.61744,5.5239199999999995,0.32846,1.10016,0.32846
9376,Kevin Huerter,ATLANTA HAWKS,2019-03-10,HOME,NEW ORLEANS PELICANS,2.9074359999999997,1.8381399999999999,1.547696,5.070384,3.29956,0.39742,0.83517,0.39742
9377,Damyean Dotson,NEW YORK KNICKS,2019-03-10,AWAY,MINNESOTA TIMBERWOLVES,3.896644000000002,1.76752,2.224255,5.425653,3.85816,0.19364,0.6702000000000001,0.19364
9378,Bam Adebayo,MIAMI HEAT,2019-03-10,HOME,TORONTO RAPTORS,4.524063999999999,0.80666,2.564792,7.002609,3.4066,1.0920999999999998,0.8670000000000001,1.0920999999999998
9379,John Collins,ATLANTA HAWKS,2019-03-10,HOME,NEW ORLEANS PELICANS,6.742598000000001,1.2046999999999999,5.3036460000000005,9.658311,2.82284,0.7573799999999999,0.84195,0.7573799999999999
9380,Luka Doncic,DALLAS MAVERICKS,2019-03-10,HOME,HOUSTON ROCKETS,4.515610000000001,2.43734,4.720748,6.466923,4.409840000000001,0.5453,1.20186,0.5453
9381,Elfrid Payton,NEW ORLEANS PELICANS,2019-03-10,AWAY,ATLANTA HAWKS,4.555338000000001,1.14906,1.737706,6.65394,5.442,0.6252599999999999,1.1968500000000002,0.6252599999999999
9382,Kyle Lowry,TORONTO RAPTORS,2019-03-10,AWAY,MIAMI HEAT,2.411116,2.52936,2.7534520000000002,6.545757,6.7277200000000015,0.42486,1.11324,0.42486
9383,Pascal Siakam,TORONTO RAPTORS,2019-03-10,AWAY,MIAMI HEAT,4.779170000000001,1.64768,3.239745,6.584724,3.9876400000000007,0.7054,0.9369599999999999,0.7054
9384,Andre Drummond,DETROIT PISTONS,2019-03-10,HOME,CHICAGO BULLS,6.747624000000002,0.9479,4.664161000000001,11.439981,2.9882,1.28124,1.2786,1.28124
9385,Reggie Jackson,DETROIT PISTONS,2019-03-10,HOME,CHICAGO BULLS,4.223040000000001,1.83386,1.233869,4.159632,3.5762,0.34566,1.0107899999999999,0.34566
9386,Clint Capela,HOUSTON ROCKETS,2019-03-10,AWAY,DALLAS MAVERICKS,5.37035,0.766,3.5893770000000003,9.122784,2.6402,0.9162600000000001,1.3430099999999998,0.9162600000000001
9387,Eric Bledsoe,MILWAUKEE BUCKS,2019-03-10,AWAY,SAN ANTONIO SPURS,4.2681640000000005,1.9216,2.760663,6.250794000000001,5.104080000000001,0.5263199999999999,0.8728499999999999,0.5263199999999999
9388,Jeff Teague,MINNESOTA TIMBERWOLVES,2019-03-10,HOME,NEW YORK KNICKS,4.506311999999999,1.40586,3.0208779999999997,4.638225,6.50896,0.45994,0.9517500000000001,0.45994
9389,Nikola Vucevic,ORLANDO MAGIC,2019-03-10,AWAY,MEMPHIS GRIZZLIES,7.1745659999999996,1.09342,2.9997730000000007,9.199515,4.4334,1.0768800000000003,1.2433800000000002,1.0768800000000003
9390,Klay Thompson,GOLDEN STATE WARRIORS,2019-03-10,HOME,PHOENIX SUNS,3.8722519999999996,3.0343999999999998,1.708367,4.929012,3.5676400000000004,0.5617599999999999,1.3221900000000002,0.5617599999999999
9391,Keita Bates-Diop,MINNESOTA TIMBERWOLVES,2019-03-10,HOME,NEW YORK KNICKS,3.505516,1.20256,2.117912,4.883253,2.34892,0.5660000000000001,0.8059800000000001,0.5660000000000001
9392,Kevin Durant,GOLDEN STATE WARRIORS,2019-03-10,HOME,PHOENIX SUNS,5.402194,2.05856,5.351149,4.710702,4.37512,0.54986,0.9662400000000002,0.54986
9393,Eric Gordon,HOUSTON ROCKETS,2019-03-10,AWAY,DALLAS MAVERICKS,1.5650299999999993,2.5315000000000003,1.8026179999999998,3.995076,3.3208400000000005,0.26288,1.0040099999999998,0.26288
9394,Langston Galloway,DETROIT PISTONS,2019-03-10,HOME,CHICAGO BULLS,2.181662000000001,1.59846,2.254312,3.916113,2.5926000000000005,0.4212,0.8039999999999998,0.4212
9395,Frank Jackson,NEW ORLEANS PELICANS,2019-03-10,AWAY,ATLANTA HAWKS,3.991258,1.68834,1.704637,5.397105,2.2196000000000002,0.3204,1.1595600000000001,0.3204
9396,Julius Randle,NEW ORLEANS PELICANS,2019-03-10,AWAY,ATLANTA HAWKS,6.824388000000003,1.5278399999999999,5.7853650000000005,6.850689,4.53392,0.68774,1.0883700000000003,0.68774
9397,Anthony Davis,NEW ORLEANS PELICANS,2019-03-10,AWAY,ATLANTA HAWKS,6.658802000000001,0.96288,2.9771360000000002,7.324368000000001,3.36836,1.54534,1.4646600000000003,1.54534
9398,Avery Bradley,MEMPHIS GRIZZLIES,2019-03-10,HOME,ORLANDO MAGIC,3.7776059999999996,1.85954,2.223491,4.867872,4.9594000000000005,0.30736,1.03302,0.30736
9399,Maxi Kleber,DALLAS MAVERICKS,2019-03-10,HOME,HOUSTON ROCKETS,2.2493879999999997,1.4186999999999999,1.1694440000000002,5.2751280000000005,3.2868399999999998,0.88086,0.67641,0.88086
9400,Deandre Ayton,PHOENIX SUNS,2019-03-10,AWAY,GOLDEN STATE WARRIORS,6.764390000000001,0.766,3.215122,7.908575999999999,2.68424,0.95466,0.91653,0.95466
9401,Mikal Bridges,PHOENIX SUNS,2019-03-10,AWAY,GOLDEN STATE WARRIORS,2.532376000000001,1.34808,2.92353,5.426583,3.13836,0.7136,1.23519,0.7136
9402,Alex Len,ATLANTA HAWKS,2019-03-10,HOME,NEW ORLEANS PELICANS,3.2587460000000004,1.9537,2.589296,6.672645,2.6865600000000005,0.9179999999999999,0.8114399999999999,0.9179999999999999
9403,Otto Porter,CHICAGO BULLS,2019-03-10,AWAY,DETROIT PISTONS,4.216632000000001,2.0072,2.36974,5.99472,4.3794,0.6301,1.5287100000000002,0.6301
9404,Kelly Oubre,PHOENIX SUNS,2019-03-10,AWAY,GOLDEN STATE WARRIORS,5.085544000000002,1.73542,4.40071,6.854847,2.81992,1.0615999999999999,1.3335,1.0615999999999999
9405,Mitchell Robinson,NEW YORK KNICKS,2019-03-10,AWAY,MINNESOTA TIMBERWOLVES,4.403032000000001,0.766,2.8255500000000002,8.146395,2.07036,2.01302,0.8397000000000001,2.01302
9406,Jimmy Butler,PHILADELPHIA 76ERS,2019-03-10,HOME,INDIANA PACERS,6.809592000000001,1.16832,4.099664,7.619184,4.08148,1.20242,1.23312,1.20242
9407,Kent Bazemore,ATLANTA HAWKS,2019-03-10,HOME,NEW ORLEANS PELICANS,2.914326,1.8895,2.625103,5.8468290000000005,2.8107200000000003,0.51028,0.9572099999999999,0.51028
9408,Stephen Curry,GOLDEN STATE WARRIORS,2019-03-10,HOME,PHOENIX SUNS,2.3794380000000004,3.44314,2.054652,5.37999,4.145440000000001,0.22120000000000004,1.1832000000000003,0.22120000000000004
9409,Patty Mills,SAN ANTONIO SPURS,2019-03-10,HOME,MILWAUKEE BUCKS,1.6537780000000009,1.85526,1.128542,4.283214,2.52816,0.32932,0.73404,0.32932
9410,Rodney McGruder,MIAMI HEAT,2019-03-10,HOME,TORONTO RAPTORS,1.6677999999999997,1.66052,2.182071,5.105514,2.57064,0.6478200000000001,0.8466600000000001,0.6478200000000001
9411,Ben Simmons,PHILADELPHIA 76ERS,2019-03-10,HOME,INDIANA PACERS,7.107866000000001,0.766,3.281129000000001,8.851296000000001,6.897040000000001,0.865,1.55517,0.865
9412,Pat Connaughton,MILWAUKEE BUCKS,2019-03-10,AWAY,SAN ANTONIO SPURS,2.4132759999999998,1.2046999999999999,1.43642,5.646611999999999,3.04328,0.68188,0.483,0.68188
9413,Dwyane Wade,MIAMI HEAT,2019-03-10,HOME,TORONTO RAPTORS,5.685768,1.09984,2.087089,4.884119999999999,4.46368,0.69192,1.0704,0.69192
9414,P.J. Tucker,HOUSTON ROCKETS,2019-03-10,AWAY,DALLAS MAVERICKS,1.7165819999999998,1.66266,1.183143,5.851629,2.76604,0.6175799999999999,1.1904599999999999,0.6175799999999999
9415,Norman Powell,TORONTO RAPTORS,2019-03-10,AWAY,MIAMI HEAT,3.27029,1.27746,1.22965,4.457709,2.4174800000000003,0.39752,0.8589899999999999,0.39752
9416,Wayne Selden,CHICAGO BULLS,2019-03-10,AWAY,DETROIT PISTONS,2.902386,1.31598,2.399936,4.733757,2.65016,0.7797400000000001,0.7761300000000002,0.7797400000000001
9417,Danny Green,TORONTO RAPTORS,2019-03-10,AWAY,MIAMI HEAT,1.4199099999999998,2.07996,1.3644370000000001,4.715277,2.79624,0.46396000000000004,1.08951,0.46396000000000004
9418,Tobias Harris,PHILADELPHIA 76ERS,2019-03-10,HOME,INDIANA PACERS,4.834230000000001,1.7867799999999998,1.885789,6.655611,3.10948,0.45762,0.8331000000000001,0.45762
9419,Lauri Markkanen,CHICAGO BULLS,2019-03-10,AWAY,DETROIT PISTONS,4.03116,2.03502,3.718331,7.057329,3.06844,0.28090000000000004,0.8947800000000001,0.28090000000000004
9420,Jonas Valanciunas,MEMPHIS GRIZZLIES,2019-03-10,HOME,ORLANDO MAGIC,6.03801,0.93506,2.9702749999999996,6.226599,3.0006399999999998,0.64194,0.64995,0.64194
9421,Taurean Waller-Prince,ATLANTA HAWKS,2019-03-10,HOME,NEW ORLEANS PELICANS,2.9827760000000003,1.85098,1.747884,5.199666000000001,3.7098,0.45133999999999996,1.1233199999999999,0.45133999999999996
9422,Serge Ibaka,TORONTO RAPTORS,2019-03-10,AWAY,MIAMI HEAT,4.287141999999999,0.98856,1.7240270000000002,8.2269,2.3896,1.7334200000000002,0.8555999999999999,1.7334200000000002
9423,Marco Belinelli,SAN ANTONIO SPURS,2019-03-10,HOME,MILWAUKEE BUCKS,2.1155620000000006,1.61772,1.2566110000000001,4.833336,2.54412,0.28118000000000004,0.69336,0.28118000000000004
9424,Draymond Green,GOLDEN STATE WARRIORS,2019-03-10,HOME,PHOENIX SUNS,3.1190039999999994,1.1126800000000001,1.879921,6.038505000000001,4.844,0.35176,1.41372,0.35176
9425,Tyus Jones,MINNESOTA TIMBERWOLVES,2019-03-10,HOME,NEW YORK KNICKS,3.617,0.8944,1.720517,4.443564,4.01244,0.29581999999999997,0.8161500000000002,0.29581999999999997
9426,Delon Wright,MEMPHIS GRIZZLIES,2019-03-10,HOME,ORLANDO MAGIC,5.071415999999999,1.18544,3.17158,5.648058,3.8423200000000004,0.56696,0.9313200000000001,0.56696
9427,Wayne Ellington,DETROIT PISTONS,2019-03-10,HOME,CHICAGO BULLS,1.9929080000000017,1.9323000000000001,1.353473,3.908856,3.07716,0.33788,1.1802899999999998,0.33788
9428,Kevin Knox,NEW YORK KNICKS,2019-03-10,AWAY,MINNESOTA TIMBERWOLVES,4.312188000000001,1.19828,2.966558,5.168742000000001,2.50688,0.42746000000000006,0.7956300000000001,0.42746000000000006
9429,Brook Lopez,MILWAUKEE BUCKS,2019-03-10,AWAY,SAN ANTONIO SPURS,2.5028759999999997,1.94086,3.109054,6.195225000000001,2.23692,1.3128600000000001,0.8830199999999999,1.3128600000000001
9430,Jakob Poeltl,SAN ANTONIO SPURS,2019-03-10,HOME,MILWAUKEE BUCKS,3.9901680000000006,0.766,1.8048230000000003,8.000286,2.48388,1.45074,0.92727,1.45074
9431,Dwight Powell,DALLAS MAVERICKS,2019-03-10,HOME,HOUSTON ROCKETS,4.209002,1.1833,3.998062,7.574052,3.6778800000000005,0.80152,0.9984599999999999,0.80152
9432,Dion Waiters,MIAMI HEAT,2019-03-10,HOME,TORONTO RAPTORS,2.6606999999999994,1.52356,1.583999,4.665408,3.52148,0.3286,1.06023,0.3286
9433,Jalen Brunson,DALLAS MAVERICKS,2019-03-10,HOME,HOUSTON ROCKETS,3.4402180000000007,1.6733600000000002,1.6196899999999999,4.509762,5.08708,0.34856000000000004,0.86964,0.34856000000000004
9434,Khem Birch,ORLANDO MAGIC,2019-03-10,AWAY,MEMPHIS GRIZZLIES,3.3406139999999995,0.766,2.583953,6.359844,2.3459600000000003,0.8271999999999999,0.7281000000000001,0.8271999999999999
9435,Bojan Bogdanovic,INDIANA PACERS,2019-03-10,AWAY,PHILADELPHIA 76ERS,4.794842000000001,1.9558399999999998,4.419487,5.141946000000001,2.97504,0.20348,1.19592,0.20348
9436,Jonathan Isaac,ORLANDO MAGIC,2019-03-10,AWAY,MEMPHIS GRIZZLIES,3.2079900000000006,1.57064,1.81629,6.2564459999999995,2.64504,0.8244799999999999,0.8806500000000002,0.8244799999999999
9437,Jerian Grant,ORLANDO MAGIC,2019-03-10,AWAY,MEMPHIS GRIZZLIES,2.574834,1.09342,2.22486,3.9506010000000003,3.55124,0.48024,1.1043900000000002,0.48024
9438,Darius Miller,NEW ORLEANS PELICANS,2019-03-10,AWAY,ATLANTA HAWKS,2.5614800000000004,1.63698,2.6492389999999997,4.094124,3.2091200000000004,0.36662,1.0002300000000002,0.36662
9439,DeMarcus Cousins,GOLDEN STATE WARRIORS,2019-03-10,HOME,PHOENIX SUNS,5.103046,1.59204,3.496733,6.656928000000001,3.7147600000000005,1.3049,1.3696500000000003,1.3049
9440,Bryn Forbes,SAN ANTONIO SPURS,2019-03-10,HOME,MILWAUKEE BUCKS,2.0939380000000005,1.7397,1.135257,4.296846,2.991,0.22298,0.77811,0.22298
9441,Shaquille Harrison,CHICAGO BULLS,2019-03-10,AWAY,DETROIT PISTONS,3.6078040000000007,0.86444,1.739563,4.673451,2.90796,0.55558,0.8574900000000002,0.55558
9442,Jeremy Lin,TORONTO RAPTORS,2019-03-10,AWAY,MIAMI HEAT,3.4561900000000003,1.29672,1.470871,4.423911,3.26764,0.41218,0.8183099999999999,0.41218
9443,Khris Middleton,MILWAUKEE BUCKS,2019-03-10,AWAY,SAN ANTONIO SPURS,3.4041360000000003,2.21906,4.180377000000001,6.090942,4.321,0.4469600000000001,0.8423400000000001,0.4469600000000001
9444,Darren Collison,INDIANA PACERS,2019-03-10,AWAY,PHILADELPHIA 76ERS,3.585426000000001,1.45294,4.623887000000001,5.174844,5.731840000000001,0.34882,1.0840500000000002,0.34882
9445,Patrick McCaw,TORONTO RAPTORS,2019-03-10,AWAY,MIAMI HEAT,2.2797859999999996,0.97358,1.456187,3.933357,2.82608,0.31716,1.0149299999999999,0.31716
9446,OG Anunoby,TORONTO RAPTORS,2019-03-10,AWAY,MIAMI HEAT,2.397415999999999,1.2689,1.442142,5.011635,2.5678799999999997,0.70784,1.05561,0.70784
9447,Andre Iguodala,GOLDEN STATE WARRIORS,2019-03-10,HOME,PHOENIX SUNS,2.718934,1.20042,1.454553,4.5817890000000006,3.1830000000000003,0.68808,1.3188000000000002,0.68808
9448,Josh Jackson,PHOENIX SUNS,2019-03-10,AWAY,GOLDEN STATE WARRIORS,3.6301360000000003,1.43582,2.780298,4.692831,2.7044,0.7749600000000001,0.83517,0.7749600000000001
9449,Chris Paul,HOUSTON ROCKETS,2019-03-10,AWAY,DALLAS MAVERICKS,3.1162840000000003,1.7867799999999998,2.656955,5.225388000000001,6.751320000000001,0.43626000000000004,1.3938599999999999,0.43626000000000004
9450,Dewayne Dedmon,ATLANTA HAWKS,2019-03-10,HOME,NEW ORLEANS PELICANS,3.65276,1.3737599999999999,2.982079,7.616505,3.1934,0.9492399999999999,1.2826499999999998,0.9492399999999999
9451,Tyler Johnson,PHOENIX SUNS,2019-03-10,AWAY,GOLDEN STATE WARRIORS,3.236986000000001,1.61558,2.811508,5.639628,4.778840000000001,0.72498,0.9877199999999999,0.72498
9452,Robin Lopez,CHICAGO BULLS,2019-03-10,AWAY,DETROIT PISTONS,6.752522000000001,0.81736,2.6516140000000004,8.088561,2.84352,1.44554,0.6913800000000002,1.44554
9453,Terrence Ross,ORLANDO MAGIC,2019-03-10,AWAY,MEMPHIS GRIZZLIES,1.6612,2.7668999999999997,1.5085590000000002,4.365822,3.13464,0.21386000000000002,0.9450600000000001,0.21386000000000002
9454,DeAndre' Bembry,ATLANTA HAWKS,2019-03-10,HOME,NEW ORLEANS PELICANS,3.935072000000001,1.32882,1.069482,4.674222,3.0383999999999998,0.5140199999999999,1.16061,0.5140199999999999
9455,C.J. Miles,MEMPHIS GRIZZLIES,2019-03-10,HOME,ORLANDO MAGIC,1.9089899999999993,1.6091600000000001,1.514241,4.179012,2.5145999999999997,0.6456,0.8228400000000001,0.6456
9456,Noah Vonleh,NEW YORK KNICKS,2019-03-10,AWAY,MINNESOTA TIMBERWOLVES,4.726868000000001,1.02708,2.9864520000000003,7.043889,3.2575600000000002,0.6670799999999999,0.5346000000000001,0.6670799999999999
9457,Kevon Looney,GOLDEN STATE WARRIORS,2019-03-10,HOME,PHOENIX SUNS,3.622379999999999,0.766,1.6944030000000003,5.645151,2.3419600000000003,0.48438000000000003,1.01031,0.48438000000000003
9458,Allonzo Trier,NEW YORK KNICKS,2019-03-10,AWAY,MINNESOTA TIMBERWOLVES,4.145208000000001,1.60274,5.859458000000001,4.929045,2.70372,0.2716,0.7651200000000001,0.2716
9459,Marc Gasol,TORONTO RAPTORS,2019-03-10,AWAY,MIAMI HEAT,3.923302,1.11696,2.5819729999999996,6.077568,3.65048,0.8803400000000001,0.9233999999999999,0.8803400000000001
9460,Trae Young,ATLANTA HAWKS,2019-03-10,HOME,NEW ORLEANS PELICANS,5.190608000000001,2.00934,6.190816000000001,6.528255,6.55304,0.55378,0.9775499999999999,0.55378
9461,Ian Clark,NEW ORLEANS PELICANS,2019-03-10,AWAY,ATLANTA HAWKS,3.3488500000000005,1.39302,1.426107,4.502376,3.0176000000000003,0.4048800000000001,1.2138000000000002,0.4048800000000001
9462,Aaron Gordon,ORLANDO MAGIC,2019-03-10,AWAY,MEMPHIS GRIZZLIES,5.340452000000001,1.68192,2.744502,6.914045999999999,3.81368,0.90862,0.7281000000000001,0.90862
9463,Richaun Holmes,PHOENIX SUNS,2019-03-10,AWAY,GOLDEN STATE WARRIORS,4.704020000000001,0.766,1.866643,5.524989,2.2396000000000003,1.0542200000000002,1.03518,1.0542200000000002
9464,Ryan Arcidiacono,CHICAGO BULLS,2019-03-10,AWAY,DETROIT PISTONS,3.667002,1.0014,2.736648,5.1721140000000005,3.23736,0.54318,0.7015500000000001,0.54318
9465,Cristiano Felicio,CHICAGO BULLS,2019-03-10,AWAY,DETROIT PISTONS,2.949896,0.766,2.0750270000000004,4.746906,2.2196000000000002,0.52628,0.6507000000000002,0.52628
9466,Hassan Whiteside,MIAMI HEAT,2019-03-10,HOME,TORONTO RAPTORS,5.901350000000001,0.79168,1.8017249999999998,9.914577,2.2453200000000004,1.544,0.8500500000000001,1.544
9467,Alfonzo McKinnie,GOLDEN STATE WARRIORS,2019-03-10,HOME,PHOENIX SUNS,3.125957999999999,0.99712,1.087003,4.9486799999999995,2.53348,0.5119,1.02726,0.5119
9468,James Ennis,PHILADELPHIA 76ERS,2019-03-10,HOME,INDIANA PACERS,2.858644000000001,1.1084,1.7943769999999999,5.894193,2.02928,0.75336,0.6636000000000001,0.75336
9469,Mike Scott,PHILADELPHIA 76ERS,2019-03-10,HOME,INDIANA PACERS,1.4713880000000001,2.13988,1.631749,5.61768,2.36384,0.48216000000000003,0.8602200000000001,0.48216000000000003
9470,Doug McDermott,INDIANA PACERS,2019-03-10,AWAY,PHILADELPHIA 76ERS,2.9093299999999997,1.11482,1.9495730000000002,4.096356,2.38748,0.37416,0.8094600000000001,0.37416
9471,Goran Dragic,MIAMI HEAT,2019-03-10,HOME,TORONTO RAPTORS,3.226882,1.67122,3.09486,4.087044000000001,3.27828,0.25072,0.7449600000000001,0.25072
9472,J.J. Redick,PHILADELPHIA 76ERS,2019-03-10,HOME,INDIANA PACERS,1.5939180000000004,2.4459,2.2356740000000004,4.597524,2.81012,0.22012000000000004,0.8636100000000001,0.22012000000000004
9473,Gerald Green,HOUSTON ROCKETS,2019-03-10,AWAY,DALLAS MAVERICKS,1.5795240000000002,2.04786,2.424932,4.690326,2.2734,0.47563999999999995,0.8853599999999998,0.47563999999999995
9474,Justin Holiday,MEMPHIS GRIZZLIES,2019-03-10,HOME,ORLANDO MAGIC,2.904589999999999,1.17046,1.006435,4.512090000000001,2.3233200000000003,0.70166,0.98217,0.70166
9475,Kenrich Williams,NEW ORLEANS PELICANS,2019-03-10,AWAY,ATLANTA HAWKS,2.2924560000000005,1.90876,1.308608,6.5527560000000005,3.244,0.59666,1.7256900000000002,0.59666
9476,Wesley Iwundu,ORLANDO MAGIC,2019-03-10,AWAY,MEMPHIS GRIZZLIES,3.472212,0.90724,1.358834,5.02302,3.22508,0.2561,0.7281000000000001,0.2561
9477,Dario Saric,MINNESOTA TIMBERWOLVES,2019-03-10,HOME,NEW YORK KNICKS,3.0516620000000003,1.57706,1.470477,6.817533,3.02056,0.61392,0.7653000000000001,0.61392
9478,Aaron Holiday,INDIANA PACERS,2019-03-10,AWAY,PHILADELPHIA 76ERS,3.065646,1.087,1.207761,3.7134240000000003,2.579,0.351,0.77895,0.351
9479,Nikola Mirotic,MILWAUKEE BUCKS,2019-03-10,AWAY,SAN ANTONIO SPURS,1.9674379999999996,2.0713999999999997,2.0323930000000003,5.570268,2.83428,0.47122,0.9237,0.47122
9480,Devin Harris,DALLAS MAVERICKS,2019-03-10,HOME,HOUSTON ROCKETS,3.2037940000000003,1.09556,3.1796490000000004,4.061916,2.73328,0.40946,0.7815,0.40946
9481,Luke Kennard,DETROIT PISTONS,2019-03-10,HOME,CHICAGO BULLS,2.949480000000001,2.12918,1.5039330000000002,4.332843,3.6889600000000002,0.32794,0.7429799999999999,0.32794
9482,Jon Leuer,DETROIT PISTONS,2019-03-10,HOME,CHICAGO BULLS,2.9500220000000006,0.81736,1.183239,3.96921,2.2419200000000004,0.3299,0.7022999999999998,0.3299
9483,Kyle O'Quinn,INDIANA PACERS,2019-03-10,AWAY,PHILADELPHIA 76ERS,4.031598000000001,0.766,2.152994,5.159109,2.7783200000000003,0.57934,0.8298000000000001,0.57934
9484,Thaddeus Young,INDIANA PACERS,2019-03-10,AWAY,PHILADELPHIA 76ERS,3.6146719999999997,1.57064,1.905941,6.111381000000001,4.63752,0.80074,1.2128700000000001,0.80074
9485,Kris Dunn,CHICAGO BULLS,2019-03-10,AWAY,DETROIT PISTONS,3.4974500000000006,1.3694799999999998,1.338574,5.611836,4.379840000000001,0.59952,1.2473400000000003,0.59952
9486,Josh Richardson,MIAMI HEAT,2019-03-10,HOME,TORONTO RAPTORS,3.233798,2.01148,2.694242000000001,4.692831,4.538640000000001,0.46544,0.9517500000000001,0.46544
9487,Antonio Blakeney,CHICAGO BULLS,2019-03-10,AWAY,DETROIT PISTONS,3.396942,0.95004,1.325884,3.7421640000000003,2.36856,0.29632000000000003,0.6507000000000002,0.29632000000000003
9488,Joakim Noah,MEMPHIS GRIZZLIES,2019-03-10,HOME,ORLANDO MAGIC,4.789356,0.7981,1.8747060000000002,6.388185,4.39548,0.8332200000000001,0.8262300000000001,0.8332200000000001
9489,Dirk Nowitzki,DALLAS MAVERICKS,2019-03-10,HOME,HOUSTON ROCKETS,3.0731640000000002,1.6968999999999999,1.739179,4.858785,2.6984,0.1948,0.612,0.1948
