,index,slug,name_x,team_x,location_x,opponent_x,outcome,seconds_played,made_field_goals_x,attempted_field_goals_x,made_three_point_field_goals_x,attempted_three_point_field_goals_x,made_free_throws_x,attempted_free_throws_x,offensive_rebounds_x,defensive_rebounds_x,assists_x,steals_x,blocks_x,turnovers_x,personal_fouls,game_score,Date,Team Defensive Rating,Team Pace,Team Turnover %,Opponent Defensive Rating,Opponent Pace,Opponent Turnover %,attempted_two_point_field_goals_x,made_two_point_field_goals_x,total_rebounds,at_home,indexr,name_y,team_y,date,location_y,opponent_y,made_field_goals_y,made_two_point_field_goals_y,attempted_two_point_field_goals_y,attempted_field_goals_y,made_three_point_field_goals_y,attempted_three_point_field_goals_y,attempted_free_throws_y,made_free_throws_y,offensive_rebounds_y,defensive_rebounds_y,assists_y,blocks_y,turnovers_y,steals_y
6943,6943,oladivi01,Victor Oladipo,INDIANA PACERS,AWAY,NEW YORK KNICKS,WIN,1513,3,8,1,3,1,2,0,3,1,0,0,4,3,-0.4,2020-02-21,106.5,98.1,12.4,113.7,99.6,12.4,5,2,3,False,6943,Victor Oladipo,INDIANA PACERS,2020-02-21,AWAY,NEW YORK KNICKS,4.88,3.3,6.41,11.71,1.58,5.3,1.96,1.32,1.41,0.93,3.21,0.12,1.96,0.53
6944,6944,ennisja01,James Ennis,ORLANDO MAGIC,HOME,DALLAS MAVERICKS,LOSS,1293,1,6,0,3,0,0,2,1,0,0,0,0,1,-0.5,2020-02-21,108.1,98.1,11.9,110.7,99.0,12.7,3,1,3,True,6944,James Ennis,ORLANDO MAGIC,2020-02-21,HOME,DALLAS MAVERICKS,1.57,1.28,2.11,3.45,0.3,1.34,1.55,1.07,0.71,1.12,0.55,0.15,0.73,0.31
6945,6945,diallch01,Cheick Diallo,PHOENIX SUNS,AWAY,TORONTO RAPTORS,LOSS,88,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7,2020-02-21,115.1,100.5,13.8,107.1,100.2,12.4,1,0,0,False,6945,Cheick Diallo,PHOENIX SUNS,2020-02-21,AWAY,TORONTO RAPTORS,4.28,4.28,5.49,5.49,0.0,0.0,0.97,0.97,0.57,5.02,0.71,0.69,1.36,0.59
6946,6946,jacksfr01,Frank Jackson,NEW ORLEANS PELICANS,AWAY,PORTLAND TRAIL BLAZERS,WIN,123,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7,2020-02-21,112.6,103.3,12.6,110.5,99.1,12.1,0,0,0,False,6946,Frank Jackson,NEW ORLEANS PELICANS,2020-02-21,AWAY,PORTLAND TRAIL BLAZERS,2.08,0.88,1.67,4.13,1.2,2.46,1.48,1.24,0.38,0.98,1.68,0.15,1.08,0.19
6947,6947,gabriwe01,Wenyen Gabriel,PORTLAND TRAIL BLAZERS,HOME,NEW ORLEANS PELICANS,LOSS,824,0,1,0,1,0,0,2,1,0,0,1,1,4,-0.9,2020-02-21,110.5,99.1,12.1,112.6,103.3,12.6,0,0,3,True,6947,Wenyen Gabriel,PORTLAND TRAIL BLAZERS,2020-02-21,HOME,NEW ORLEANS PELICANS,1.34,1.1,1.65,2.32,0.24,0.67,0.48,0.24,0.39,1.19,0.0,0.12,0.19,0.12
6948,6948,kanteen01,Enes Kanter,BOSTON CELTICS,AWAY,MINNESOTA TIMBERWOLVES,WIN,544,0,4,0,0,0,0,3,4,0,0,0,1,1,-0.9,2020-02-21,107.8,99.6,11.5,112.9,100.2,11.4,4,0,7,False,6948,Enes Kanter,BOSTON CELTICS,2020-02-21,AWAY,MINNESOTA TIMBERWOLVES,2.21,2.21,4.77,5.12,0.0,0.34,2.29,2.01,1.65,6.23,0.84,0.57,1.35,0.19
6949,6949,jeromty01,Ty Jerome,PHOENIX SUNS,AWAY,TORONTO RAPTORS,LOSS,903,1,6,0,4,2,2,0,2,2,0,0,3,1,-1.2,2020-02-21,115.1,100.5,13.8,107.1,100.2,12.4,2,1,2,False,6949,Ty Jerome,PHOENIX SUNS,2020-02-21,AWAY,TORONTO RAPTORS,1.99,1.6,3.21,5.02,0.4,1.8,1.67,1.19,0.39,1.71,1.94,0.12,0.55,0.54
6950,6950,kiddgmi01,Michael Kidd-Gilchrist,DALLAS MAVERICKS,AWAY,ORLANDO MAGIC,WIN,238,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.2,2020-02-21,110.7,99.0,12.7,108.1,98.1,11.9,0,0,0,False,6950,Michael Kidd-Gilchrist,DALLAS MAVERICKS,2020-02-21,AWAY,ORLANDO MAGIC,0.19,0.19,0.53,0.77,0.0,0.24,0.0,0.0,0.39,2.69,0.54,0.38,0.45,0.24
6951,6951,augusdj01,D.J. Augustin,ORLANDO MAGIC,HOME,DALLAS MAVERICKS,LOSS,974,0,2,0,2,0,0,0,1,0,1,0,1,1,-1.5,2020-02-21,108.1,98.1,11.9,110.7,99.0,12.7,0,0,1,True,6951,D.J. Augustin,ORLANDO MAGIC,2020-02-21,HOME,DALLAS MAVERICKS,2.62,1.19,3.94,7.73,1.43,3.79,5.59,4.31,0.24,2.43,3.77,0.0,1.88,0.24
6952,6952,bradlto01,Tony Bradley,UTAH JAZZ,HOME,SAN ANTONIO SPURS,LOSS,601,0,2,0,0,0,0,1,1,0,0,1,1,2,-1.5,2020-02-21,105.7,100.3,13.4,111.2,98.3,11.0,2,0,2,True,6952,Tony Bradley,UTAH JAZZ,2020-02-21,HOME,SAN ANTONIO SPURS,2.25,2.25,2.83,2.83,0.0,0.0,0.89,0.59,2.86,2.29,0.39,0.3,0.6,0.0
6953,6953,brookdi01,Dillon Brooks,MEMPHIS GRIZZLIES,AWAY,LOS ANGELES LAKERS,LOSS,1568,3,14,1,3,0,3,1,1,2,1,0,0,6,-1.8,2020-02-21,108.8,96.6,12.9,109.5,103.2,13.4,11,2,2,False,6953,Dillon Brooks,MEMPHIS GRIZZLIES,2020-02-21,AWAY,LOS ANGELES LAKERS,4.12,3.29,9.18,14.74,0.84,5.56,1.52,0.88,0.55,3.03,1.18,0.3,2.12,0.59
6954,6954,clarkga01,Gary Clark,ORLANDO MAGIC,HOME,DALLAS MAVERICKS,LOSS,478,0,2,0,2,0,0,0,0,0,0,0,0,1,-1.8,2020-02-21,108.1,98.1,11.9,110.7,99.0,12.7,0,0,0,True,6954,Gary Clark,ORLANDO MAGIC,2020-02-21,HOME,DALLAS MAVERICKS,0.77,0.0,0.0,2.94,0.77,2.94,0.38,0.38,0.7,1.92,0.15,0.64,0.0,0.24
6955,6955,fergute01,Terrance Ferguson,OKLAHOMA CITY THUNDER,HOME,DENVER NUGGETS,WIN,1250,0,1,0,1,0,0,0,1,0,0,0,1,1,-1.8,2020-02-21,107.0,102.8,11.7,108.9,97.7,11.9,0,0,1,True,6955,Terrance Ferguson,OKLAHOMA CITY THUNDER,2020-02-21,HOME,DENVER NUGGETS,0.3,0.0,0.15,1.48,0.3,1.33,0.3,0.15,0.19,0.91,1.33,0.0,0.0,0.45
6956,6956,langfro01,Romeo Langford,BOSTON CELTICS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1141,0,3,0,1,2,3,0,1,0,0,0,0,4,-1.8,2020-02-21,107.8,99.6,11.5,112.9,100.2,11.4,2,0,1,False,6956,Romeo Langford,BOSTON CELTICS,2020-02-21,AWAY,MINNESOTA TIMBERWOLVES,1.41,1.03,1.75,2.7,0.38,0.95,1.39,0.88,0.19,1.04,0.12,0.72,0.3,0.34
6957,6957,millspa01,Paul Millsap,DENVER NUGGETS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1628,1,4,0,1,0,0,0,6,1,0,1,3,4,-1.8,2020-02-21,108.9,97.7,11.9,107.0,102.8,11.7,3,1,6,False,6957,Paul Millsap,DENVER NUGGETS,2020-02-21,AWAY,OKLAHOMA CITY THUNDER,3.82,2.38,5.24,7.85,1.44,2.61,4.42,3.19,1.59,4.58,2.94,0.24,0.4,1.22
6958,6958,porteke02,Kevin Porter,CLEVELAND CAVALIERS,AWAY,WASHINGTON WIZARDS,WIN,774,1,3,0,0,1,2,0,1,2,0,2,4,5,-2.0,2020-02-21,117.6,96.6,12.2,113.9,101.4,12.3,3,1,1,False,6958,Kevin Porter,CLEVELAND CAVALIERS,2020-02-21,AWAY,WASHINGTON WIZARDS,6.16,4.46,7.91,11.38,1.69,3.47,3.05,2.01,0.77,2.5,2.88,0.0,1.12,0.84
6959,6959,okoboel01,Elie Okobo,PHOENIX SUNS,AWAY,TORONTO RAPTORS,LOSS,396,0,2,0,1,0,0,0,0,0,0,0,1,0,-2.4,2020-02-21,115.1,100.5,13.8,107.1,100.2,12.4,1,0,0,False,6959,Elie Okobo,PHOENIX SUNS,2020-02-21,AWAY,TORONTO RAPTORS,1.95,1.38,2.43,4.32,0.57,1.89,0.59,0.3,0.15,1.77,2.31,0.0,1.63,0.65
6960,6960,meltode01,De'Anthony Melton,MEMPHIS GRIZZLIES,AWAY,LOS ANGELES LAKERS,LOSS,1430,1,8,0,2,1,2,0,1,4,0,0,2,3,-2.7,2020-02-21,108.8,96.6,12.9,109.5,103.2,13.4,6,1,1,False,6960,De'Anthony Melton,MEMPHIS GRIZZLIES,2020-02-21,AWAY,LOS ANGELES LAKERS,3.53,2.1,5.71,9.64,1.43,3.92,5.39,4.67,0.61,3.72,3.1,0.42,1.45,1.37
6961,6961,crabbal01,Allen Crabbe,MINNESOTA TIMBERWOLVES,HOME,BOSTON CELTICS,LOSS,653,0,2,0,2,0,0,0,0,0,0,0,1,1,-2.8,2020-02-21,112.9,100.2,11.4,107.8,99.6,11.5,0,0,0,True,6961,Allen Crabbe,MINNESOTA TIMBERWOLVES,2020-02-21,HOME,BOSTON CELTICS,1.06,0.39,0.63,3.31,0.67,2.68,0.0,0.0,0.3,1.29,0.38,0.0,0.27,0.0
6962,6962,collijo01,John Collins,ATLANTA HAWKS,HOME,DALLAS MAVERICKS,WIN,2224,13,18,3,3,6,9,5,12,2,1,2,1,1,35.9,2020-02-22,113.9,103.9,14.3,110.7,99.0,12.7,15,10,17,True,6962,John Collins,ATLANTA HAWKS,2020-02-22,HOME,DALLAS MAVERICKS,8.58,7.88,11.42,13.41,0.7,1.99,4.33,3.9,2.36,5.85,1.97,1.59,1.74,0.95
6963,6963,hardeja01,James Harden,HOUSTON ROCKETS,AWAY,UTAH JAZZ,WIN,2228,13,23,6,11,6,9,1,4,7,2,1,3,3,31.2,2020-02-22,110.7,97.9,12.0,105.7,100.3,13.4,12,7,5,False,6963,James Harden,HOUSTON ROCKETS,2020-02-22,AWAY,UTAH JAZZ,7.76,3.93,5.67,17.77,3.82,12.11,12.26,11.2,0.19,5.67,8.16,1.37,3.04,1.72
6964,6964,antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,1747,12,17,2,5,5,8,0,17,8,0,1,4,2,29.3,2020-02-22,105.2,103.3,12.0,110.0,101.6,12.9,12,10,17,True,6964,Giannis Antetokounmpo,MILWAUKEE BUCKS,2020-02-22,HOME,PHILADELPHIA 76ERS,10.82,10.35,17.81,20.8,0.46,2.99,11.39,7.69,2.85,14.91,6.48,1.05,3.97,1.36
6965,6965,nunnke01,Kendrick Nunn,MIAMI HEAT,HOME,CLEVELAND CAVALIERS,WIN,2084,7,12,4,7,6,6,0,2,8,2,1,1,0,26.3,2020-02-22,107.6,98.2,13.1,117.6,96.6,12.2,5,3,2,True,6965,Kendrick Nunn,MIAMI HEAT,2020-02-22,HOME,CLEVELAND CAVALIERS,4.4,3.17,8.21,13.72,1.23,5.51,1.08,1.08,0.12,1.28,2.43,0.24,0.88,0.77
6966,6966,leonaka01,Kawhi Leonard,LOS ANGELES CLIPPERS,HOME,SACRAMENTO KINGS,LOSS,2190,10,23,4,7,7,7,0,8,5,2,0,1,2,25.0,2020-02-22,111.5,101.7,12.7,111.5,103.1,11.5,16,6,8,True,6966,Kawhi Leonard,LOS ANGELES CLIPPERS,2020-02-22,HOME,SACRAMENTO KINGS,9.09,6.65,14.6,20.79,2.44,6.2,5.38,5.19,0.72,6.45,6.13,1.17,2.27,0.96
6967,6967,westbru01,Russell Westbrook,HOUSTON ROCKETS,AWAY,UTAH JAZZ,WIN,2338,14,26,2,4,4,4,2,4,4,1,0,2,4,24.2,2020-02-22,110.7,97.9,12.0,105.7,100.3,13.4,22,12,6,False,6967,Russell Westbrook,HOUSTON ROCKETS,2020-02-22,AWAY,UTAH JAZZ,13.18,12.42,22.35,24.6,0.76,2.24,5.44,4.04,1.42,5.54,6.54,0.19,4.18,1.24
6968,6968,hardati02,Tim Hardaway,DALLAS MAVERICKS,AWAY,ATLANTA HAWKS,LOSS,2114,11,22,6,14,5,7,0,4,5,0,0,2,2,23.1,2020-02-22,110.7,99.0,12.7,113.9,103.9,14.3,8,5,4,False,6968,Tim Hardaway,DALLAS MAVERICKS,2020-02-22,AWAY,ATLANTA HAWKS,6.93,3.2,5.47,12.82,3.73,7.35,3.03,2.42,0.69,3.17,3.61,0.0,0.54,0.67
6969,6969,aytonde01,Deandre Ayton,PHOENIX SUNS,AWAY,CHICAGO BULLS,WIN,2122,12,20,0,0,4,5,10,9,1,0,3,7,3,22.7,2020-02-22,115.1,100.5,13.8,113.2,99.0,12.7,20,12,19,False,6969,Deandre Ayton,PHOENIX SUNS,2020-02-22,AWAY,CHICAGO BULLS,9.72,9.72,15.87,16.11,0.0,0.24,2.6,1.58,4.78,7.76,2.46,1.77,3.03,1.01
6970,6970,bazemke01,Kent Bazemore,SACRAMENTO KINGS,AWAY,LOS ANGELES CLIPPERS,WIN,1816,7,13,2,3,7,8,0,6,1,4,1,0,4,21.9,2020-02-22,111.5,103.1,11.5,111.5,101.7,12.7,10,5,6,False,6970,Kent Bazemore,SACRAMENTO KINGS,2020-02-22,AWAY,LOS ANGELES CLIPPERS,4.6,3.08,6.7,9.99,1.53,3.3,3.31,2.4,0.12,4.26,0.98,0.31,0.6,0.93
6971,6971,rubiori01,Ricky Rubio,PHOENIX SUNS,AWAY,CHICAGO BULLS,WIN,2121,4,9,1,3,9,11,0,7,11,2,0,3,1,20.9,2020-02-22,115.1,100.5,13.8,113.2,99.0,12.7,6,3,7,False,6971,Ricky Rubio,PHOENIX SUNS,2020-02-22,AWAY,CHICAGO BULLS,3.38,2.34,4.84,7.73,1.04,2.89,3.78,3.59,0.82,2.84,8.06,0.0,3.3,1.86
6972,6972,harremo01,Montrezl Harrell,LOS ANGELES CLIPPERS,HOME,SACRAMENTO KINGS,LOSS,1666,5,9,0,0,6,8,4,6,2,2,1,0,1,19.2,2020-02-22,111.5,101.7,12.7,111.5,103.1,11.5,9,5,10,True,6972,Montrezl Harrell,LOS ANGELES CLIPPERS,2020-02-22,HOME,SACRAMENTO KINGS,6.41,6.41,9.75,9.99,0.0,0.24,5.2,3.7,2.84,5.18,1.95,1.24,1.41,0.59
6973,6973,middlkh01,Khris Middleton,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,1846,10,15,2,6,3,3,2,7,2,0,0,4,1,19.0,2020-02-22,105.2,103.3,12.0,110.0,101.6,12.9,9,8,9,True,6973,Khris Middleton,MILWAUKEE BUCKS,2020-02-22,HOME,PHILADELPHIA 76ERS,8.61,5.12,10.88,17.75,3.49,6.87,2.83,2.64,0.68,7.82,4.88,0.0,1.98,1.03
6974,6974,whiteco01,Coby White,CHICAGO BULLS,HOME,PHOENIX SUNS,LOSS,2031,11,22,7,13,4,4,0,3,2,1,0,5,5,18.3,2020-02-22,113.2,99.0,12.7,115.1,100.5,13.8,9,4,3,True,6974,Coby White,CHICAGO BULLS,2020-02-22,HOME,PHOENIX SUNS,3.66,2.4,6.06,12.38,1.27,6.32,3.34,3.04,0.43,2.94,5.11,0.3,1.33,0.95
6975,6975,bookede01,Devin Booker,PHOENIX SUNS,AWAY,CHICAGO BULLS,WIN,2307,9,21,5,10,6,6,0,5,5,1,0,5,2,18.1,2020-02-22,115.1,100.5,13.8,113.2,99.0,12.7,11,4,5,False,6975,Devin Booker,PHOENIX SUNS,2020-02-22,AWAY,CHICAGO BULLS,6.64,4.93,10.97,17.31,1.72,6.35,6.98,6.79,0.24,4.75,6.97,0.36,2.55,0.63
6976,6976,clarkjo01,Jordan Clarkson,UTAH JAZZ,HOME,HOUSTON ROCKETS,LOSS,1621,10,16,2,5,0,0,1,6,1,1,0,1,0,18.0,2020-02-22,105.7,100.3,13.4,110.7,97.9,12.0,11,8,7,True,6976,Jordan Clarkson,UTAH JAZZ,2020-02-22,HOME,HOUSTON ROCKETS,7.85,4.97,7.55,14.14,2.89,6.59,1.78,1.78,0.54,3.11,3.56,0.49,1.87,0.54
6977,6977,mitchdo01,Donovan Mitchell,UTAH JAZZ,HOME,HOUSTON ROCKETS,LOSS,2133,12,24,1,6,6,7,0,7,3,0,0,4,2,18.0,2020-02-22,105.7,100.3,13.4,110.7,97.9,12.0,18,11,7,True,6977,Donovan Mitchell,UTAH JAZZ,2020-02-22,HOME,HOUSTON ROCKETS,7.25,4.41,8.59,15.71,2.85,7.12,2.7,2.38,0.0,3.74,4.29,0.0,3.67,0.72
6978,6978,jonesde02,Derrick Jones,MIAMI HEAT,HOME,CLEVELAND CAVALIERS,WIN,1620,5,7,1,3,2,2,0,4,4,4,0,0,1,17.7,2020-02-22,107.6,98.2,13.1,117.6,96.6,12.2,4,4,4,True,6978,Derrick Jones,MIAMI HEAT,2020-02-22,HOME,CLEVELAND CAVALIERS,2.07,1.77,2.82,4.53,0.3,1.71,2.24,1.63,1.29,1.76,0.59,0.43,0.31,0.6
6979,6979,youngtr01,Trae Young,ATLANTA HAWKS,HOME,DALLAS MAVERICKS,WIN,2425,10,21,3,8,2,3,0,6,10,0,0,5,2,16.9,2020-02-22,113.9,103.9,14.3,110.7,99.0,12.7,13,7,6,True,6979,Trae Young,ATLANTA HAWKS,2020-02-22,HOME,DALLAS MAVERICKS,10.0,4.93,10.69,22.47,5.07,11.79,14.77,13.68,0.0,2.14,10.27,0.3,5.23,1.5
6980,6980,osmande01,Cedi Osman,CLEVELAND CAVALIERS,AWAY,MIAMI HEAT,LOSS,2268,6,15,4,11,3,6,2,5,7,0,0,0,2,16.7,2020-02-22,117.6,96.6,12.2,107.6,98.2,13.1,4,2,7,False,6980,Cedi Osman,CLEVELAND CAVALIERS,2020-02-22,AWAY,MIAMI HEAT,3.64,1.84,3.21,8.57,1.8,5.37,2.03,1.24,0.19,6.22,2.11,0.24,2.24,0.49
6981,6981,olynyke01,Kelly Olynyk,MIAMI HEAT,HOME,CLEVELAND CAVALIERS,WIN,1575,5,7,4,6,3,4,0,2,2,2,1,1,2,16.6,2020-02-22,107.6,98.2,13.1,117.6,96.6,12.2,1,1,2,True,6981,Kelly Olynyk,MIAMI HEAT,2020-02-22,HOME,CLEVELAND CAVALIERS,1.97,1.14,2.36,5.13,0.83,2.78,0.15,0.15,0.12,3.58,2.94,0.49,1.7,1.0
6982,6982,curryse01,Seth Curry,DALLAS MAVERICKS,AWAY,ATLANTA HAWKS,LOSS,2309,8,17,4,9,2,2,1,5,5,2,0,4,2,16.2,2020-02-22,110.7,99.0,12.7,113.9,103.9,14.3,8,4,6,False,6982,Seth Curry,DALLAS MAVERICKS,2020-02-22,AWAY,ATLANTA HAWKS,5.76,3.27,5.73,10.72,2.5,4.98,1.3,1.3,0.54,3.81,2.93,0.15,1.15,0.88
6983,6983,templga01,Garrett Temple,BROOKLYN NETS,AWAY,CHARLOTTE HORNETS,WIN,1586,5,10,3,6,2,2,0,11,3,1,0,0,1,16.0,2020-02-22,109.7,100.8,13.0,112.5,98.7,10.9,4,2,11,False,6983,Garrett Temple,BROOKLYN NETS,2020-02-22,AWAY,CHARLOTTE HORNETS,3.08,1.34,3.18,8.53,1.74,5.34,1.61,1.38,0.12,2.62,2.74,0.15,0.3,0.66
6984,6984,allenja01,Jarrett Allen,BROOKLYN NETS,AWAY,CHARLOTTE HORNETS,WIN,1493,4,5,0,0,4,6,3,8,3,0,2,1,1,15.9,2020-02-22,109.7,100.8,13.0,112.5,98.7,10.9,5,4,11,False,6984,Jarrett Allen,BROOKLYN NETS,2020-02-22,AWAY,CHARLOTTE HORNETS,2.25,2.25,5.37,5.37,0.0,0.0,1.88,1.29,2.58,5.13,0.84,0.74,0.75,0.15
6985,6985,barneha02,Harrison Barnes,SACRAMENTO KINGS,AWAY,LOS ANGELES CLIPPERS,WIN,2333,4,10,3,7,2,2,0,4,6,2,1,0,1,15.3,2020-02-22,111.5,103.1,11.5,111.5,101.7,12.7,3,1,4,False,6985,Harrison Barnes,SACRAMENTO KINGS,2020-02-22,AWAY,LOS ANGELES CLIPPERS,7.13,3.67,6.35,12.27,3.46,5.92,2.81,2.51,1.34,2.87,2.8,0.0,1.67,0.49
6986,6986,bogdabo01,Bogdan Bogdanović,SACRAMENTO KINGS,AWAY,LOS ANGELES CLIPPERS,WIN,2014,8,17,4,10,0,0,1,4,2,1,0,0,1,15.2,2020-02-22,111.5,103.1,11.5,111.5,101.7,12.7,7,4,5,False,6986,Bogdan Bogdanović,SACRAMENTO KINGS,2020-02-22,AWAY,LOS ANGELES CLIPPERS,3.79,2.29,3.59,10.98,1.5,7.39,1.75,1.63,0.3,2.69,2.15,0.31,1.25,0.82
6987,6987,reddica01,Cam Reddish,ATLANTA HAWKS,HOME,DALLAS MAVERICKS,WIN,2352,6,16,0,6,8,9,2,4,3,3,0,2,5,14.5,2020-02-22,113.9,103.9,14.3,110.7,99.0,12.7,10,6,6,True,6987,Cam Reddish,ATLANTA HAWKS,2020-02-22,HOME,DALLAS MAVERICKS,3.99,2.59,5.27,9.39,1.4,4.11,3.23,2.75,0.0,2.77,1.36,0.9,0.74,1.02
6988,6988,crowdja01,Jae Crowder,MIAMI HEAT,HOME,CLEVELAND CAVALIERS,WIN,1608,5,8,3,6,0,0,1,3,2,5,0,1,5,14.4,2020-02-22,107.6,98.2,13.1,117.6,96.6,12.2,2,2,4,True,6988,Jae Crowder,MIAMI HEAT,2020-02-22,HOME,CLEVELAND CAVALIERS,4.38,1.55,2.88,8.42,2.83,5.55,3.52,3.37,0.88,4.83,1.36,0.75,0.39,1.11
6989,6989,luwawti01,Timothé Luwawu-Cabarrot,BROOKLYN NETS,AWAY,CHARLOTTE HORNETS,WIN,1407,7,12,4,7,3,4,2,2,0,0,0,1,4,14.4,2020-02-22,109.7,100.8,13.0,112.5,98.7,10.9,5,3,4,False,6989,Timothé Luwawu-Cabarrot,BROOKLYN NETS,2020-02-22,AWAY,CHARLOTTE HORNETS,1.62,0.91,3.01,5.22,0.71,2.21,2.28,1.97,1.43,1.66,0.3,0.36,1.24,0.5
6990,6990,leverca01,Caris LeVert,BROOKLYN NETS,AWAY,CHARLOTTE HORNETS,WIN,1798,7,19,3,10,0,0,0,3,2,6,0,0,2,14.0,2020-02-22,109.7,100.8,13.0,112.5,98.7,10.9,9,4,3,False,6990,Caris LeVert,BROOKLYN NETS,2020-02-22,AWAY,CHARLOTTE HORNETS,8.62,6.26,15.27,21.04,2.36,5.77,3.61,3.12,1.64,3.13,4.59,0.43,3.86,1.78
6991,6991,adebaba01,Bam Adebayo,MIAMI HEAT,HOME,CLEVELAND CAVALIERS,WIN,1534,7,9,0,0,1,3,1,2,9,1,1,5,3,13.8,2020-02-22,107.6,98.2,13.1,117.6,96.6,12.2,9,7,3,True,6991,Bam Adebayo,MIAMI HEAT,2020-02-22,HOME,CLEVELAND CAVALIERS,6.96,6.96,13.64,13.93,0.0,0.3,5.86,4.18,3.42,9.63,6.04,1.47,2.68,2.23
6992,6992,miltosh01,Shake Milton,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,1312,5,9,5,7,2,2,0,0,2,0,0,1,0,13.1,2020-02-22,110.0,101.6,12.9,105.2,103.3,12.0,2,0,0,False,6992,Shake Milton,PHILADELPHIA 76ERS,2020-02-22,AWAY,MILWAUKEE BUCKS,1.49,1.18,2.71,3.94,0.31,1.23,0.42,0.42,0.34,0.94,1.35,0.0,0.73,0.31
6993,6993,robindu01,Duncan Robinson,MIAMI HEAT,HOME,CLEVELAND CAVALIERS,WIN,1935,7,12,5,10,0,0,0,1,3,0,0,2,2,13.0,2020-02-22,107.6,98.2,13.1,117.6,96.6,12.2,2,2,1,True,6993,Duncan Robinson,MIAMI HEAT,2020-02-22,HOME,CLEVELAND CAVALIERS,5.41,1.08,1.38,12.71,4.32,11.33,0.45,0.45,0.0,2.55,3.07,0.12,1.3,0.39
6994,6994,bridgmi01,Mikal Bridges,PHOENIX SUNS,AWAY,CHICAGO BULLS,WIN,1705,2,5,0,3,4,4,2,4,2,4,1,0,3,12.8,2020-02-22,115.1,100.5,13.8,113.2,99.0,12.7,2,2,6,False,6994,Mikal Bridges,PHOENIX SUNS,2020-02-22,AWAY,CHICAGO BULLS,4.56,2.93,5.28,8.76,1.63,3.48,1.34,1.34,0.43,2.43,2.1,0.55,1.37,1.84
6995,6995,exumda01,Dante Exum,CLEVELAND CAVALIERS,AWAY,MIAMI HEAT,LOSS,1519,3,6,3,5,5,6,2,6,1,0,1,2,1,12.8,2020-02-22,117.6,96.6,12.2,107.6,98.2,13.1,1,0,8,False,6995,Dante Exum,CLEVELAND CAVALIERS,2020-02-22,AWAY,MIAMI HEAT,1.91,1.37,2.05,2.97,0.54,0.93,0.54,0.3,0.42,1.5,1.64,0.0,0.85,0.7
6996,6996,foxde01,De'Aaron Fox,SACRAMENTO KINGS,AWAY,LOS ANGELES CLIPPERS,WIN,1988,7,16,0,3,6,8,1,3,8,1,0,5,3,12.8,2020-02-22,111.5,103.1,11.5,111.5,101.7,12.7,13,7,4,False,6996,De'Aaron Fox,SACRAMENTO KINGS,2020-02-22,AWAY,LOS ANGELES CLIPPERS,6.31,4.62,11.29,15.38,1.69,4.09,7.2,4.39,0.15,3.23,5.97,0.55,2.13,0.66
6997,6997,washipj01,P.J. Washington,CHARLOTTE HORNETS,HOME,BROOKLYN NETS,LOSS,2232,6,13,4,7,0,0,1,6,4,1,0,2,2,12.8,2020-02-22,112.5,98.7,10.9,109.7,100.8,13.0,6,2,7,True,6997,P.J. Washington,CHARLOTTE HORNETS,2020-02-22,HOME,BROOKLYN NETS,3.73,3.43,7.13,9.85,0.3,2.72,1.79,1.34,2.09,4.21,2.65,0.64,2.0,1.56
6998,6998,youngth01,Thaddeus Young,CHICAGO BULLS,HOME,PHOENIX SUNS,LOSS,1860,5,11,3,5,0,0,2,3,2,4,2,2,4,12.8,2020-02-22,113.2,99.0,12.7,115.1,100.5,13.8,6,2,5,True,6998,Thaddeus Young,CHICAGO BULLS,2020-02-22,HOME,PHOENIX SUNS,6.74,5.15,9.71,13.29,1.59,3.58,0.12,0.0,2.59,5.55,0.81,0.77,3.65,2.32
6999,6999,dragigo01,Goran Dragić,MIAMI HEAT,HOME,CLEVELAND CAVALIERS,WIN,1532,6,11,2,5,2,2,0,4,4,1,1,3,2,12.6,2020-02-22,107.6,98.2,13.1,117.6,96.6,12.2,6,4,4,True,6999,Goran Dragić,MIAMI HEAT,2020-02-22,HOME,CLEVELAND CAVALIERS,5.35,3.14,6.24,12.52,2.21,6.27,5.64,4.51,0.64,2.44,4.66,0.0,3.21,0.52
7000,7000,gilesha01,Harry Giles,SACRAMENTO KINGS,AWAY,LOS ANGELES CLIPPERS,WIN,1896,6,10,0,0,2,4,1,11,2,0,1,1,3,12.5,2020-02-22,111.5,103.1,11.5,111.5,101.7,12.7,10,6,12,False,7000,Harry Giles,SACRAMENTO KINGS,2020-02-22,AWAY,LOS ANGELES CLIPPERS,3.32,3.32,5.53,5.53,0.0,0.0,1.53,0.84,1.56,4.29,1.43,0.59,1.13,0.31
